session,monkey,betaBaseline_LFP_canc,betaBaseline_LFP_noncanc,betaBaseline_LFP_nostop,targetBaseline_LFP_canc,targetBaseline_LFP_noncanc,targetBaseline_LFP_nostop
18,Euler,0.126582278481013,0.164383561643836,0.0851063829787234,0.126582278481013,0.10958904109589,0.153191489361702
18,Euler,0.10126582278481,0.136986301369863,0.0893617021276596,0.113924050632911,0.10958904109589,0.136170212765957
18,Euler,0.151898734177215,0.123287671232877,0.102127659574468,0.0886075949367089,0.0684931506849315,0.0978723404255319
18,Euler,0.132911392405063,0.10958904109589,0.0978723404255319,0.113924050632911,0.10958904109589,0.119148936170213
18,Euler,0.069620253164557,0.10958904109589,0.140425531914894,0.0759493670886076,0.10958904109589,0.136170212765957
18,Euler,0.0949367088607595,0.123287671232877,0.0893617021276596,0.113924050632911,0.150684931506849,0.140425531914894
18,Euler,0.0822784810126582,0.0821917808219178,0.102127659574468,0.113924050632911,0.136986301369863,0.174468085106383
18,Euler,0.0759493670886076,0.10958904109589,0.0851063829787234,0.126582278481013,0.10958904109589,0.157446808510638
19,Euler,0.182058047493404,0.171270718232044,0.169781931464174,0.131926121372032,0.0497237569060773,0.102803738317757
19,Euler,0.184696569920844,0.193370165745856,0.165109034267913,0.129287598944591,0.0607734806629834,0.11214953271028
19,Euler,0.184696569920844,0.165745856353591,0.161993769470405,0.147757255936675,0.0718232044198895,0.110591900311526
19,Euler,0.195250659630607,0.193370165745856,0.180685358255452,0.145118733509235,0.0773480662983425,0.126168224299065
19,Euler,0.197889182058047,0.160220994475138,0.197819314641745,0.168865435356201,0.0883977900552486,0.127725856697819
19,Euler,0.205804749340369,0.149171270718232,0.177570093457944,0.160949868073879,0.0939226519337017,0.123052959501558
19,Euler,0.174142480211082,0.154696132596685,0.163551401869159,0.158311345646438,0.149171270718232,0.154205607476636
19,Euler,0.155672823218997,0.121546961325967,0.149532710280374,0.150395778364116,0.143646408839779,0.143302180685358
19,Euler,0.12401055408971,0.110497237569061,0.118380062305296,0.118733509234828,0.0828729281767956,0.149532710280374
19,Euler,0.134564643799472,0.12707182320442,0.151090342679128,0.113456464379947,0.0883977900552486,0.135514018691589
19,Euler,0.129287598944591,0.149171270718232,0.132398753894081,0.121372031662269,0.0883977900552486,0.129283489096573
19,Euler,0.110817941952507,0.132596685082873,0.116822429906542,0.153034300791557,0.0939226519337017,0.127725856697819
19,Euler,0.118733509234828,0.110497237569061,0.121495327102804,0.137203166226913,0.143646408839779,0.138629283489097
19,Euler,0.108179419525066,0.132596685082873,0.132398753894081,0.12664907651715,0.149171270718232,0.143302180685358
19,Euler,0.110817941952507,0.132596685082873,0.14797507788162,0.121372031662269,0.149171270718232,0.14797507788162
19,Euler,0.108179419525066,0.104972375690608,0.123052959501558,0.142480211081794,0.143646408839779,0.141744548286604
19,Euler,0.102902374670185,0.116022099447514,0.126168224299065,0.139841688654354,0.160220994475138,0.160436137071651
20,Xena,0.233995584988962,0.198653198653199,0.242208370436331,0.233995584988962,0.228956228956229,0.233303650934996
20,Xena,0.227373068432671,0.195286195286195,0.230632235084595,0.245033112582781,0.255892255892256,0.241317898486198
20,Xena,0.245033112582781,0.235690235690236,0.248441674087266,0.267108167770419,0.235690235690236,0.257346393588602
20,Xena,0.214128035320088,0.265993265993266,0.239536954585931,0.264900662251656,0.282828282828283,0.265360641139804
20,Xena,0.222958057395143,0.232323232323232,0.22439893143366,0.227373068432671,0.249158249158249,0.252003561887801
20,Xena,0.236203090507726,0.252525252525253,0.241317898486198,0.229580573951435,0.262626262626263,0.233303650934996
20,Xena,0.23841059602649,0.239057239057239,0.251113089937667,0.211920529801325,0.259259259259259,0.239536954585931
20,Xena,0.222958057395143,0.255892255892256,0.239536954585931,0.209713024282561,0.232323232323232,0.238646482635797
20,Xena,0.229580573951435,0.249158249158249,0.241317898486198,0.227373068432671,0.225589225589226,0.251113089937667
20,Xena,0.222958057395143,0.198653198653199,0.237756010685663,0.236203090507726,0.212121212121212,0.269813000890472
20,Xena,0.189845474613687,0.228956228956229,0.230632235084595,0.242825607064018,0.242424242424242,0.268032056990205
20,Xena,0.222958057395143,0.228956228956229,0.226179875333927,0.245033112582781,0.225589225589226,0.272484416740873
21,Xena,0.193989071038251,0.205,0.200250312891114,0.202185792349727,0.19,0.18523153942428
21,Xena,0.243169398907104,0.25,0.241551939924906,0.256830601092896,0.265,0.235294117647059
21,Xena,0.245901639344262,0.215,0.267834793491865,0.265027322404372,0.235,0.254067584480601
21,Xena,0.210382513661202,0.24,0.230287859824781,0.23224043715847,0.225,0.222778473091364
21,Xena,0.210382513661202,0.28,0.23279098873592,0.218579234972678,0.23,0.242803504380476
21,Xena,0.265027322404372,0.245,0.276595744680851,0.251366120218579,0.245,0.257822277847309
21,Xena,0.23224043715847,0.22,0.246558197747184,0.256830601092896,0.24,0.267834793491865
21,Xena,0.221311475409836,0.265,0.237797246558198,0.210382513661202,0.235,0.265331664580726
21,Xena,0.237704918032787,0.245,0.230287859824781,0.221311475409836,0.22,0.240300375469337
21,Xena,0.240437158469945,0.24,0.242803504380476,0.207650273224044,0.235,0.240300375469337
21,Xena,0.256830601092896,0.26,0.271589486858573,0.207650273224044,0.25,0.229036295369212
21,Xena,0.237704918032787,0.26,0.250312891113892,0.243169398907104,0.235,0.23153942428035
21,Xena,0.240437158469945,0.24,0.23279098873592,0.23224043715847,0.23,0.222778473091364
21,Xena,0.215846994535519,0.235,0.211514392991239,0.215846994535519,0.255,0.237797246558198
21,Xena,0.234972677595628,0.235,0.242803504380476,0.248633879781421,0.215,0.235294117647059
21,Xena,0.218579234972678,0.24,0.245306633291615,0.245901639344262,0.225,0.235294117647059
21,Xena,0.199453551912568,0.25,0.23153942428035,0.254098360655738,0.255,0.23153942428035
22,Xena,0.211845102505695,0.232142857142857,0.233870967741935,0.223234624145786,0.263392857142857,0.194556451612903
22,Xena,0.227790432801822,0.227678571428571,0.269153225806452,0.24373576309795,0.28125,0.246975806451613
22,Xena,0.216400911161731,0.276785714285714,0.255040322580645,0.223234624145786,0.28125,0.227822580645161
22,Xena,0.216400911161731,0.25,0.258064516129032,0.246013667425968,0.267857142857143,0.237903225806452
22,Xena,0.234624145785877,0.21875,0.262096774193548,0.24373576309795,0.227678571428571,0.244959677419355
22,Xena,0.24373576309795,0.25,0.267137096774194,0.234624145785877,0.241071428571429,0.234879032258065
22,Xena,0.236902050113895,0.236607142857143,0.243951612903226,0.289293849658314,0.254464285714286,0.25
22,Xena,0.266514806378132,0.254464285714286,0.25,0.280182232346241,0.236607142857143,0.232862903225806
22,Xena,0.255125284738041,0.258928571428571,0.245967741935484,0.264236902050114,0.223214285714286,0.216733870967742
22,Xena,0.259681093394077,0.28125,0.232862903225806,0.257403189066059,0.227678571428571,0.236895161290323
22,Xena,0.24373576309795,0.245535714285714,0.232862903225806,0.259681093394077,0.236607142857143,0.217741935483871
22,Xena,0.255125284738041,0.254464285714286,0.221774193548387,0.234624145785877,0.21875,0.227822580645161
22,Xena,0.227790432801822,0.245535714285714,0.220766129032258,0.248291571753986,0.272321428571429,0.209677419354839
22,Xena,0.252847380410023,0.245535714285714,0.217741935483871,0.225512528473804,0.245535714285714,0.232862903225806
22,Xena,0.255125284738041,0.258928571428571,0.227822580645161,0.225512528473804,0.263392857142857,0.220766129032258
22,Xena,0.241457858769932,0.245535714285714,0.223790322580645,0.230068337129841,0.263392857142857,0.221774193548387
22,Xena,0.230068337129841,0.241071428571429,0.204637096774194,0.232346241457859,0.285714285714286,0.235887096774194
23,Xena,0.255874673629243,0.213483146067416,0.214885954381753,0.253263707571802,0.235955056179775,0.228091236494598
23,Xena,0.268929503916449,0.185393258426966,0.236494597839136,0.248041775456919,0.241573033707865,0.230492196878751
23,Xena,0.234986945169713,0.202247191011236,0.218487394957983,0.201044386422977,0.213483146067416,0.24249699879952
23,Xena,0.201044386422977,0.191011235955056,0.260504201680672,0.221932114882507,0.224719101123595,0.230492196878751
23,Xena,0.232375979112272,0.196629213483146,0.249699879951981,0.216710182767624,0.247191011235955,0.272509003601441
23,Xena,0.258485639686684,0.252808988764045,0.236494597839136,0.221932114882507,0.258426966292135,0.276110444177671
23,Xena,0.234986945169713,0.191011235955056,0.248499399759904,0.227154046997389,0.269662921348315,0.244897959183673
23,Xena,0.242819843342037,0.168539325842697,0.235294117647059,0.221932114882507,0.235955056179775,0.24249699879952
23,Xena,0.248041775456919,0.179775280898876,0.248499399759904,0.237597911227154,0.303370786516854,0.228091236494598
23,Xena,0.253263707571802,0.179775280898876,0.235294117647059,0.258485639686684,0.264044943820225,0.241296518607443
23,Xena,0.237597911227154,0.213483146067416,0.244897959183673,0.266318537859008,0.297752808988764,0.213685474189676
23,Xena,0.227154046997389,0.185393258426966,0.231692677070828,0.261096605744125,0.264044943820225,0.230492196878751
23,Xena,0.2088772845953,0.168539325842697,0.223289315726291,0.284595300261097,0.241573033707865,0.223289315726291
24,Xena,0.200542005420054,0.175965665236052,0.220823798627002,0.21680216802168,0.197424892703863,0.185354691075515
24,Xena,0.249322493224932,0.163090128755365,0.221967963386728,0.192411924119241,0.171673819742489,0.210526315789474
24,Xena,0.233062330623306,0.231759656652361,0.224256292906178,0.192411924119241,0.180257510729614,0.19908466819222
24,Xena,0.235772357723577,0.231759656652361,0.25629290617849,0.203252032520325,0.257510729613734,0.195652173913043
24,Xena,0.249322493224932,0.180257510729614,0.263157894736842,0.195121951219512,0.210300429184549,0.184210526315789
24,Xena,0.254742547425474,0.201716738197425,0.262013729977117,0.200542005420054,0.218884120171674,0.19908466819222
24,Xena,0.227642276422764,0.274678111587983,0.265446224256293,0.16260162601626,0.218884120171674,0.215102974828375
24,Xena,0.268292682926829,0.244635193133047,0.274599542334096,0.195121951219512,0.236051502145923,0.223112128146453
24,Xena,0.254742547425474,0.248927038626609,0.218535469107551,0.181571815718157,0.231759656652361,0.194508009153318
24,Xena,0.241192411924119,0.261802575107296,0.223112128146453,0.173441734417344,0.248927038626609,0.203661327231121
24,Xena,0.246612466124661,0.244635193133047,0.234553775743707,0.205962059620596,0.248927038626609,0.191075514874142
24,Xena,0.224932249322493,0.218884120171674,0.229977116704806,0.178861788617886,0.244635193133047,0.203661327231121
24,Xena,0.233062330623306,0.180257510729614,0.232265446224256,0.195121951219512,0.257510729613734,0.218535469107551
25,Xena,0.228,0.222929936305732,0.236427320490368,0.236,0.197452229299363,0.197898423817863
25,Xena,0.192,0.191082802547771,0.220665499124343,0.176,0.184713375796178,0.203152364273205
25,Xena,0.164,0.286624203821656,0.227670753064799,0.196,0.159235668789809,0.217162872154116
25,Xena,0.204,0.24203821656051,0.206654991243433,0.192,0.152866242038217,0.218914185639229
25,Xena,0.244,0.229299363057325,0.222416812609457,0.204,0.203821656050955,0.197898423817863
25,Xena,0.224,0.254777070063694,0.260945709281961,0.192,0.229299363057325,0.189141856392294
25,Xena,0.264,0.248407643312102,0.243432574430823,0.196,0.254777070063694,0.21015761821366
25,Xena,0.248,0.24203821656051,0.234676007005254,0.256,0.191082802547771,0.222416812609457
25,Xena,0.252,0.273885350318471,0.215411558669002,0.26,0.133757961783439,0.218914185639229
25,Xena,0.228,0.280254777070064,0.224168126094571,0.252,0.203821656050955,0.21015761821366
25,Xena,0.248,0.292993630573248,0.227670753064799,0.232,0.229299363057325,0.218914185639229
25,Xena,0.248,0.261146496815287,0.222416812609457,0.228,0.248407643312102,0.227670753064799
25,Xena,0.244,0.248407643312102,0.217162872154116,0.244,0.235668789808917,0.21015761821366
25,Xena,0.236,0.229299363057325,0.217162872154116,0.256,0.21656050955414,0.206654991243433
25,Xena,0.224,0.248407643312102,0.206654991243433,0.256,0.222929936305732,0.197898423817863
26,Xena,0.237762237762238,0.233333333333333,0.18562874251497,0.237762237762238,0.283333333333333,0.188622754491018
26,Xena,0.307692307692308,0.25,0.245508982035928,0.20979020979021,0.116666666666667,0.173652694610778
26,Xena,0.286713286713287,0.183333333333333,0.236526946107784,0.237762237762238,0.183333333333333,0.218562874251497
26,Xena,0.223776223776224,0.266666666666667,0.24251497005988,0.265734265734266,0.25,0.227544910179641
26,Xena,0.195804195804196,0.3,0.266467065868263,0.307692307692308,0.233333333333333,0.239520958083832
26,Xena,0.251748251748252,0.216666666666667,0.263473053892216,0.251748251748252,0.266666666666667,0.24251497005988
26,Xena,0.293706293706294,0.233333333333333,0.281437125748503,0.293706293706294,0.316666666666667,0.203592814371257
26,Xena,0.293706293706294,0.216666666666667,0.260479041916168,0.265734265734266,0.116666666666667,0.230538922155689
26,Xena,0.300699300699301,0.316666666666667,0.284431137724551,0.293706293706294,0.233333333333333,0.230538922155689
26,Xena,0.265734265734266,0.25,0.266467065868263,0.244755244755245,0.2,0.233532934131737
26,Xena,0.230769230769231,0.25,0.263473053892216,0.258741258741259,0.233333333333333,0.248502994011976
26,Xena,0.202797202797203,0.216666666666667,0.245508982035928,0.230769230769231,0.2,0.236526946107784
26,Xena,0.20979020979021,0.183333333333333,0.209580838323353,0.230769230769231,0.216666666666667,0.248502994011976
26,Xena,0.181818181818182,0.183333333333333,0.194610778443114,0.237762237762238,0.183333333333333,0.221556886227545
26,Xena,0.244755244755245,0.25,0.206586826347305,0.237762237762238,0.216666666666667,0.254491017964072
26,Xena,0.244755244755245,0.233333333333333,0.20059880239521,0.251748251748252,0.3,0.233532934131737
27,Xena,0.242990654205607,0.22093023255814,0.236328125,0.238317757009346,0.186046511627907,0.19140625
27,Xena,0.280373831775701,0.151162790697674,0.205078125,0.210280373831776,0.232558139534884,0.201171875
27,Xena,0.233644859813084,0.267441860465116,0.23046875,0.214953271028037,0.209302325581395,0.234375
27,Xena,0.228971962616822,0.244186046511628,0.212890625,0.261682242990654,0.267441860465116,0.22265625
27,Xena,0.252336448598131,0.174418604651163,0.24609375,0.280373831775701,0.22093023255814,0.267578125
27,Xena,0.308411214953271,0.186046511627907,0.208984375,0.214953271028037,0.290697674418605,0.251953125
27,Xena,0.303738317757009,0.209302325581395,0.22265625,0.238317757009346,0.232558139534884,0.244140625
27,Xena,0.275700934579439,0.197674418604651,0.224609375,0.214953271028037,0.22093023255814,0.232421875
27,Xena,0.317757009345794,0.209302325581395,0.21484375,0.214953271028037,0.232558139534884,0.201171875
27,Xena,0.317757009345794,0.22093023255814,0.244140625,0.219626168224299,0.197674418604651,0.201171875
27,Xena,0.191588785046729,0.197674418604651,0.224609375,0.261682242990654,0.22093023255814,0.201171875
27,Xena,0.177570093457944,0.197674418604651,0.22265625,0.224299065420561,0.127906976744186,0.19140625
27,Xena,0.233644859813084,0.232558139534884,0.21875,0.224299065420561,0.186046511627907,0.208984375
27,Xena,0.196261682242991,0.209302325581395,0.244140625,0.238317757009346,0.151162790697674,0.203125
27,Xena,0.210280373831776,0.232558139534884,0.25,0.219626168224299,0.13953488372093,0.21875
27,Xena,0.224299065420561,0.232558139534884,0.26953125,0.257009345794392,0.151162790697674,0.205078125
28,Xena,0.243781094527363,0.235294117647059,0.240506329113924,0.189054726368159,0.147058823529412,0.208860759493671
28,Xena,0.228855721393035,0.264705882352941,0.208860759493671,0.223880597014925,0.166666666666667,0.225738396624473
28,Xena,0.199004975124378,0.176470588235294,0.225738396624473,0.203980099502488,0.245098039215686,0.225738396624473
28,Xena,0.27363184079602,0.245098039215686,0.232067510548523,0.228855721393035,0.245098039215686,0.221518987341772
28,Xena,0.238805970149254,0.186274509803922,0.217299578059072,0.228855721393035,0.225490196078431,0.227848101265823
28,Xena,0.223880597014925,0.235294117647059,0.213080168776371,0.218905472636816,0.225490196078431,0.213080168776371
28,Xena,0.228855721393035,0.294117647058824,0.210970464135021,0.258706467661692,0.264705882352941,0.20042194092827
28,Xena,0.248756218905473,0.254901960784314,0.219409282700422,0.223880597014925,0.303921568627451,0.189873417721519
28,Xena,0.243781094527363,0.254901960784314,0.261603375527426,0.228855721393035,0.245098039215686,0.20253164556962
28,Xena,0.288557213930348,0.245098039215686,0.223628691983122,0.228855721393035,0.254901960784314,0.229957805907173
28,Xena,0.233830845771144,0.264705882352941,0.210970464135021,0.189054726368159,0.205882352941176,0.20042194092827
28,Xena,0.208955223880597,0.225490196078431,0.208860759493671,0.208955223880597,0.264705882352941,0.20464135021097
28,Xena,0.208955223880597,0.205882352941176,0.213080168776371,0.199004975124378,0.284313725490196,0.225738396624473
28,Xena,0.228855721393035,0.186274509803922,0.215189873417722,0.233830845771144,0.284313725490196,0.232067510548523
28,Xena,0.203980099502488,0.196078431372549,0.221518987341772,0.208955223880597,0.264705882352941,0.240506329113924
28,Xena,0.169154228855721,0.225490196078431,0.217299578059072,0.233830845771144,0.274509803921569,0.229957805907173
28,Xena,0.194029850746269,0.274509803921569,0.225738396624473,0.228855721393035,0.274509803921569,0.227848101265823
29,Xena,0.228346456692913,0.191304347826087,0.18370607028754,0.177165354330709,0.2,0.196485623003195
29,Xena,0.279527559055118,0.191304347826087,0.230031948881789,0.263779527559055,0.130434782608696,0.194888178913738
29,Xena,0.259842519685039,0.139130434782609,0.244408945686901,0.232283464566929,0.11304347826087,0.210862619808307
29,Xena,0.275590551181102,0.226086956521739,0.249201277955272,0.255905511811024,0.156521739130435,0.228434504792332
29,Xena,0.283464566929134,0.173913043478261,0.246006389776358,0.220472440944882,0.147826086956522,0.226837060702875
29,Xena,0.299212598425197,0.2,0.23482428115016,0.244094488188976,0.182608695652174,0.222044728434505
29,Xena,0.244094488188976,0.208695652173913,0.233226837060703,0.216535433070866,0.173913043478261,0.206070287539936
29,Xena,0.307086614173228,0.2,0.26038338658147,0.192913385826772,0.234782608695652,0.225239616613419
29,Xena,0.255905511811024,0.208695652173913,0.244408945686901,0.196850393700787,0.156521739130435,0.210862619808307
29,Xena,0.271653543307087,0.217391304347826,0.23482428115016,0.177165354330709,0.182608695652174,0.207667731629393
29,Xena,0.259842519685039,0.234782608695652,0.230031948881789,0.192913385826772,0.208695652173913,0.20926517571885
29,Xena,0.244094488188976,0.252173913043478,0.20926517571885,0.200787401574803,0.269565217391304,0.21405750798722
29,Xena,0.232283464566929,0.243478260869565,0.194888178913738,0.232283464566929,0.191304347826087,0.21405750798722
29,Xena,0.224409448818898,0.156521739130435,0.198083067092652,0.204724409448819,0.217391304347826,0.199680511182109
29,Xena,0.255905511811024,0.217391304347826,0.217252396166134,0.204724409448819,0.191304347826087,0.223642172523962
29,Xena,0.240157480314961,0.234782608695652,0.230031948881789,0.18503937007874,0.191304347826087,0.226837060702875
