channelN,session,sessionName,channelNames,cortexFlag,site,sitelabel,laminarFlag,depth,monkeyFlag,monkeyName,fixTime_pBurst_lfp,stopTime_pBurst_lfp,cancelTime_pBurst_lfp,toneTime_pBurst_lfp,errorTime_pBurst_lfp,laminar,upper_lower
16,21,xensef20120423b-final,AD32,1,2,p2,1,11,1,Xena,0.281420765027322,0.122950819672131,0.122950819672131,0.185792349726776,0.255,L5,Lower
17,21,xensef20120423b-final,AD33,1,2,p2,1,12,1,Xena,0.215846994535519,0.150273224043716,0.12568306010929,0.16120218579235,0.21,L5,Lower
18,21,xensef20120423b-final,AD34,1,2,p2,1,13,1,Xena,0.112021857923497,0.128415300546448,0.0765027322404372,0.092896174863388,0.125,L6,Lower
19,21,xensef20120423b-final,AD35,1,2,p2,1,14,1,Xena,0.103825136612022,0.117486338797814,0.0792349726775956,0.122950819672131,0.14,L6,Lower
20,21,xensef20120423b-final,AD36,1,2,p2,1,15,1,Xena,0.0901639344262295,0.166666666666667,0.0765027322404372,0.0983606557377049,0.14,L6,Lower
21,21,xensef20120423b-final,AD37,1,2,p2,1,16,1,Xena,0.0655737704918033,0.133879781420765,0.0710382513661202,0.0819672131147541,0.11,L6,Lower
22,21,xensef20120423b-final,AD38,1,2,p2,1,17,1,Xena,0.0546448087431694,0.136612021857924,0.0601092896174863,0.0710382513661202,0.1,L6,Lower
8,22,xensef20120424c-final,AD24,1,2,p2,1,1,1,Xena,0,0.123006833712984,0,0,0,L2,Upper
9,22,xensef20120424c-final,AD25,1,2,p2,1,2,1,Xena,0.0136674259681093,0.14123006833713,0.00683371298405467,0.00455580865603645,0.00892857142857143,L2,Upper
10,22,xensef20120424c-final,AD26,1,2,p2,1,3,1,Xena,0.0364464692482916,0.134396355353075,0.0592255125284738,0.0273348519362187,0.0669642857142857,L2,Upper
11,22,xensef20120424c-final,AD27,1,2,p2,1,4,1,Xena,0.184510250569476,0.150341685649203,0.150341685649203,0.143507972665148,0.214285714285714,L2,Upper
12,22,xensef20120424c-final,AD28,1,2,p2,1,5,1,Xena,0.230068337129841,0.150341685649203,0.193621867881549,0.223234624145786,0.258928571428571,L3,Upper
13,22,xensef20120424c-final,AD29,1,2,p2,1,6,1,Xena,0.250569476082005,0.116173120728929,0.20501138952164,0.207289293849658,0.254464285714286,L3,Upper
14,22,xensef20120424c-final,AD30,1,2,p2,1,7,1,Xena,0.214123006833713,0.132118451025057,0.184510250569476,0.132118451025057,0.169642857142857,L3,Upper
15,22,xensef20120424c-final,AD31,1,2,p2,1,8,1,Xena,0.296127562642369,0.14123006833713,0.252847380410023,0.218678815489749,0.254464285714286,L3,Upper
16,22,xensef20120424c-final,AD32,1,2,p2,1,9,1,Xena,0.328018223234624,0.138952164009112,0.241457858769932,0.261958997722096,0.334821428571429,L5,Lower
17,22,xensef20120424c-final,AD33,1,2,p2,1,10,1,Xena,0.321184510250569,0.120728929384966,0.232346241457859,0.214123006833713,0.263392857142857,L5,Lower
18,22,xensef20120424c-final,AD34,1,2,p2,1,11,1,Xena,0.220956719817768,0.129840546697039,0.136674259681093,0.150341685649203,0.209821428571429,L5,Lower
19,22,xensef20120424c-final,AD35,1,2,p2,1,12,1,Xena,0.24373576309795,0.113895216400911,0.175398633257403,0.164009111617312,0.223214285714286,L5,Lower
20,22,xensef20120424c-final,AD36,1,2,p2,1,13,1,Xena,0.198177676537585,0.123006833712984,0.157175398633257,0.129840546697039,0.241071428571429,L6,Lower
21,22,xensef20120424c-final,AD37,1,2,p2,1,14,1,Xena,0.182232346241458,0.136674259681093,0.129840546697039,0.107061503416856,0.196428571428571,L6,Lower
22,22,xensef20120424c-final,AD38,1,2,p2,1,15,1,Xena,0.16628701594533,0.129840546697039,0.136674259681093,0.107061503416856,0.209821428571429,L6,Lower
23,22,xensef20120424c-final,AD39,1,2,p2,1,16,1,Xena,0.17995444191344,0.136674259681093,0.136674259681093,0.123006833712984,0.1875,L6,Lower
24,22,xensef20120424c-final,AD40,1,2,p2,1,17,1,Xena,0.14123006833713,0.118451025056948,0.113895216400911,0.107061503416856,0.174107142857143,L6,Lower
12,23,xensef20120425c-final,AD28,1,2,p2,1,1,1,Xena,0.010443864229765,0.156657963446475,0.0130548302872063,0.010443864229765,0,L2,Upper
13,23,xensef20120425c-final,AD29,1,2,p2,1,2,1,Xena,0.0731070496083551,0.14621409921671,0.0704960835509138,0.0443864229765013,0.0955056179775281,L2,Upper
14,23,xensef20120425c-final,AD30,1,2,p2,1,3,1,Xena,0.130548302872063,0.101827676240209,0.114882506527415,0.12532637075718,0.129213483146067,L2,Upper
15,23,xensef20120425c-final,AD31,1,2,p2,1,4,1,Xena,0.164490861618799,0.140992167101828,0.161879895561358,0.151436031331593,0.157303370786517,L2,Upper
16,23,xensef20120425c-final,AD32,1,2,p2,1,5,1,Xena,0.216710182767624,0.122715404699739,0.198433420365535,0.169712793733681,0.174157303370787,L3,Upper
17,23,xensef20120425c-final,AD33,1,2,p2,1,6,1,Xena,0.255874673629243,0.172323759791123,0.214099216710183,0.206266318537859,0.168539325842697,L3,Upper
18,23,xensef20120425c-final,AD34,1,2,p2,1,7,1,Xena,0.198433420365535,0.164490861618799,0.161879895561358,0.148825065274151,0.129213483146067,L3,Upper
19,23,xensef20120425c-final,AD35,1,2,p2,1,8,1,Xena,0.263707571801567,0.14621409921671,0.161879895561358,0.219321148825065,0.168539325842697,L3,Upper
20,23,xensef20120425c-final,AD36,1,2,p2,1,9,1,Xena,0.344647519582245,0.133159268929504,0.2088772845953,0.279373368146214,0.235955056179775,L5,Lower
21,23,xensef20120425c-final,AD37,1,2,p2,1,10,1,Xena,0.318537859007833,0.148825065274151,0.174934725848564,0.261096605744125,0.235955056179775,L5,Lower
22,23,xensef20120425c-final,AD38,1,2,p2,1,11,1,Xena,0.248041775456919,0.154046997389034,0.16710182767624,0.206266318537859,0.191011235955056,L5,Lower
23,23,xensef20120425c-final,AD39,1,2,p2,1,12,1,Xena,0.221932114882507,0.143603133159269,0.177545691906005,0.174934725848564,0.157303370786517,L5,Lower
24,23,xensef20120425c-final,AD40,1,2,p2,1,13,1,Xena,0.180156657963446,0.156657963446475,0.148825065274151,0.154046997389034,0.140449438202247,L6,Lower
12,24,xensef20120426c-01,AD28,1,2,p2,1,1,1,Xena,0,0.132791327913279,0,0,0,L2,Upper
13,24,xensef20120426c-01,AD29,1,2,p2,1,2,1,Xena,0,0.10840108401084,0.002710027100271,0.002710027100271,0.00429184549356223,L2,Upper
14,24,xensef20120426c-01,AD30,1,2,p2,1,3,1,Xena,0.024390243902439,0.138211382113821,0.035230352303523,0.035230352303523,0.0171673819742489,L2,Upper
15,24,xensef20120426c-01,AD31,1,2,p2,1,4,1,Xena,0.186991869918699,0.124661246612466,0.149051490514905,0.157181571815718,0.111587982832618,L2,Upper
16,24,xensef20120426c-01,AD32,1,2,p2,1,5,1,Xena,0.314363143631436,0.119241192411924,0.219512195121951,0.257452574525745,0.274678111587983,L3,Upper
17,24,xensef20120426c-01,AD33,1,2,p2,1,6,1,Xena,0.314363143631436,0.121951219512195,0.219512195121951,0.24390243902439,0.266094420600858,L3,Upper
18,24,xensef20120426c-01,AD34,1,2,p2,1,7,1,Xena,0.224932249322493,0.10840108401084,0.16260162601626,0.168021680216802,0.201716738197425,L3,Upper
19,24,xensef20120426c-01,AD35,1,2,p2,1,8,1,Xena,0.281842818428184,0.113821138211382,0.186991869918699,0.170731707317073,0.197424892703863,L3,Upper
20,24,xensef20120426c-01,AD36,1,2,p2,1,9,1,Xena,0.257452574525745,0.105691056910569,0.170731707317073,0.197831978319783,0.188841201716738,L5,Lower
21,24,xensef20120426c-01,AD37,1,2,p2,1,10,1,Xena,0.224932249322493,0.119241192411924,0.165311653116531,0.181571815718157,0.184549356223176,L5,Lower
22,24,xensef20120426c-01,AD38,1,2,p2,1,11,1,Xena,0.214092140921409,0.132791327913279,0.154471544715447,0.170731707317073,0.163090128755365,L5,Lower
23,24,xensef20120426c-01,AD39,1,2,p2,1,12,1,Xena,0.18970189701897,0.100271002710027,0.151761517615176,0.176151761517615,0.163090128755365,L5,Lower
24,24,xensef20120426c-01,AD40,1,2,p2,1,13,1,Xena,0.143631436314363,0.116531165311653,0.0948509485094851,0.124661246612466,0.133047210300429,L6,Lower
10,25,xensef20120427c-01,AD26,1,2,p2,1,1,1,Xena,0,0.104,0,0,0,L2,Upper
11,25,xensef20120427c-01,AD27,1,2,p2,1,2,1,Xena,0.004,0.112,0,0.004,0.00636942675159236,L2,Upper
12,25,xensef20120427c-01,AD28,1,2,p2,1,3,1,Xena,0.012,0.112,0,0.004,0.0127388535031847,L2,Upper
13,25,xensef20120427c-01,AD29,1,2,p2,1,4,1,Xena,0.148,0.116,0.112,0.132,0.140127388535032,L2,Upper
14,25,xensef20120427c-01,AD30,1,2,p2,1,5,1,Xena,0.304,0.12,0.236,0.26,0.261146496815287,L3,Upper
15,25,xensef20120427c-01,AD31,1,2,p2,1,6,1,Xena,0.412,0.1,0.296,0.36,0.426751592356688,L3,Upper
16,25,xensef20120427c-01,AD32,1,2,p2,1,7,1,Xena,0.472,0.088,0.268,0.392,0.43312101910828,L3,Upper
17,25,xensef20120427c-01,AD33,1,2,p2,1,8,1,Xena,0.42,0.14,0.288,0.34,0.388535031847134,L3,Upper
18,25,xensef20120427c-01,AD34,1,2,p2,1,9,1,Xena,0.264,0.12,0.148,0.116,0.229299363057325,L5,Lower
19,25,xensef20120427c-01,AD35,1,2,p2,1,10,1,Xena,0.244,0.136,0.148,0.172,0.254777070063694,L5,Lower
20,25,xensef20120427c-01,AD36,1,2,p2,1,11,1,Xena,0.256,0.112,0.188,0.18,0.203821656050955,L5,Lower
21,25,xensef20120427c-01,AD37,1,2,p2,1,12,1,Xena,0.204,0.116,0.128,0.172,0.235668789808917,L5,Lower
22,25,xensef20120427c-01,AD38,1,2,p2,1,13,1,Xena,0.196,0.12,0.116,0.144,0.184713375796178,L6,Lower
23,25,xensef20120427c-01,AD39,1,2,p2,1,14,1,Xena,0.184,0.12,0.12,0.156,0.197452229299363,L6,Lower
24,25,xensef20120427c-01,AD40,1,2,p2,1,15,1,Xena,0.156,0.112,0.112,0.12,0.165605095541401,L6,Lower
7,26,xensef20120514d-final,AD23,1,3,p3,1,1,1,Xena,0,0.118881118881119,0,0,0,L2,Upper
8,26,xensef20120514d-final,AD24,1,3,p3,1,2,1,Xena,0,0.111888111888112,0,0,0,L2,Upper
9,26,xensef20120514d-final,AD25,1,3,p3,1,3,1,Xena,0.0909090909090909,0.118881118881119,0.041958041958042,0.0629370629370629,0.0833333333333333,L2,Upper
10,26,xensef20120514d-final,AD26,1,3,p3,1,4,1,Xena,0.41958041958042,0.13986013986014,0.300699300699301,0.342657342657343,0.45,L2,Upper
11,26,xensef20120514d-final,AD27,1,3,p3,1,5,1,Xena,0.517482517482518,0.104895104895105,0.447552447552448,0.447552447552448,0.55,L3,Upper
12,26,xensef20120514d-final,AD28,1,3,p3,1,6,1,Xena,0.510489510489511,0.0839160839160839,0.405594405594406,0.412587412587413,0.6,L3,Upper
13,26,xensef20120514d-final,AD29,1,3,p3,1,7,1,Xena,0.601398601398601,0.153846153846154,0.433566433566434,0.440559440559441,0.533333333333333,L3,Upper
14,26,xensef20120514d-final,AD30,1,3,p3,1,8,1,Xena,0.447552447552448,0.125874125874126,0.195804195804196,0.265734265734266,0.416666666666667,L3,Upper
15,26,xensef20120514d-final,AD31,1,3,p3,1,9,1,Xena,0.447552447552448,0.174825174825175,0.216783216783217,0.237762237762238,0.333333333333333,L5,Lower
16,26,xensef20120514d-final,AD32,1,3,p3,1,10,1,Xena,0.391608391608392,0.118881118881119,0.20979020979021,0.188811188811189,0.3,L5,Lower
17,26,xensef20120514d-final,AD33,1,3,p3,1,11,1,Xena,0.188811188811189,0.132867132867133,0.104895104895105,0.104895104895105,0.15,L5,Lower
18,26,xensef20120514d-final,AD34,1,3,p3,1,12,1,Xena,0.181818181818182,0.118881118881119,0.118881118881119,0.0979020979020979,0.166666666666667,L5,Lower
19,26,xensef20120514d-final,AD35,1,3,p3,1,13,1,Xena,0.104895104895105,0.167832167832168,0.111888111888112,0.132867132867133,0.233333333333333,L6,Lower
20,26,xensef20120514d-final,AD36,1,3,p3,1,14,1,Xena,0.0839160839160839,0.153846153846154,0.0769230769230769,0.0839160839160839,0.116666666666667,L6,Lower
21,26,xensef20120514d-final,AD37,1,3,p3,1,15,1,Xena,0.0839160839160839,0.146853146853147,0.0699300699300699,0.0559440559440559,0.116666666666667,L6,Lower
22,26,xensef20120514d-final,AD38,1,3,p3,1,16,1,Xena,0.0699300699300699,0.160839160839161,0.048951048951049,0.0699300699300699,0.116666666666667,L6,Lower
7,27,xensef20120515c-final,AD23,1,3,p3,1,1,1,Xena,0,0.116822429906542,0,0,0.0116279069767442,L2,Upper
8,27,xensef20120515c-final,AD24,1,3,p3,1,2,1,Xena,0,0.149532710280374,0,0,0,L2,Upper
9,27,xensef20120515c-final,AD25,1,3,p3,1,3,1,Xena,0.014018691588785,0.107476635514019,0,0.00934579439252336,0,L2,Upper
10,27,xensef20120515c-final,AD26,1,3,p3,1,4,1,Xena,0.0794392523364486,0.149532710280374,0.0280373831775701,0.0467289719626168,0.0348837209302326,L2,Upper
11,27,xensef20120515c-final,AD27,1,3,p3,1,5,1,Xena,0.228971962616822,0.163551401869159,0.168224299065421,0.154205607476636,0.151162790697674,L3,Upper
12,27,xensef20120515c-final,AD28,1,3,p3,1,6,1,Xena,0.378504672897196,0.126168224299065,0.214953271028037,0.238317757009346,0.302325581395349,L3,Upper
13,27,xensef20120515c-final,AD29,1,3,p3,1,7,1,Xena,0.420560747663551,0.121495327102804,0.242990654205607,0.252336448598131,0.267441860465116,L3,Upper
14,27,xensef20120515c-final,AD30,1,3,p3,1,8,1,Xena,0.401869158878505,0.11214953271028,0.205607476635514,0.247663551401869,0.313953488372093,L3,Upper
15,27,xensef20120515c-final,AD31,1,3,p3,1,9,1,Xena,0.397196261682243,0.135514018691589,0.168224299065421,0.233644859813084,0.313953488372093,L5,Lower
16,27,xensef20120515c-final,AD32,1,3,p3,1,10,1,Xena,0.369158878504673,0.102803738317757,0.200934579439252,0.224299065420561,0.267441860465116,L5,Lower
17,27,xensef20120515c-final,AD33,1,3,p3,1,11,1,Xena,0.191588785046729,0.107476635514019,0.126168224299065,0.126168224299065,0.186046511627907,L5,Lower
18,27,xensef20120515c-final,AD34,1,3,p3,1,12,1,Xena,0.196261682242991,0.11214953271028,0.168224299065421,0.11214953271028,0.22093023255814,L5,Lower
19,27,xensef20120515c-final,AD35,1,3,p3,1,13,1,Xena,0.233644859813084,0.107476635514019,0.200934579439252,0.14018691588785,0.162790697674419,L6,Lower
20,27,xensef20120515c-final,AD36,1,3,p3,1,14,1,Xena,0.163551401869159,0.107476635514019,0.126168224299065,0.121495327102804,0.174418604651163,L6,Lower
21,27,xensef20120515c-final,AD37,1,3,p3,1,15,1,Xena,0.168224299065421,0.11214953271028,0.126168224299065,0.116822429906542,0.209302325581395,L6,Lower
22,27,xensef20120515c-final,AD38,1,3,p3,1,16,1,Xena,0.158878504672897,0.102803738317757,0.14018691588785,0.0981308411214953,0.209302325581395,L6,Lower
8,28,xensef20120516c-final,AD24,1,3,p3,1,1,1,Xena,0,0.0945273631840796,0,0,0.00980392156862745,L2,Upper
9,28,xensef20120516c-final,AD25,1,3,p3,1,2,1,Xena,0,0.124378109452736,0,0,0,L2,Upper
10,28,xensef20120516c-final,AD26,1,3,p3,1,3,1,Xena,0.00497512437810945,0.0895522388059701,0,0.00497512437810945,0,L2,Upper
11,28,xensef20120516c-final,AD27,1,3,p3,1,4,1,Xena,0.0398009950248756,0.124378109452736,0.00497512437810945,0.0398009950248756,0.0196078431372549,L2,Upper
12,28,xensef20120516c-final,AD28,1,3,p3,1,5,1,Xena,0.0696517412935323,0.104477611940299,0.0447761194029851,0.104477611940299,0.0686274509803922,L3,Upper
13,28,xensef20120516c-final,AD29,1,3,p3,1,6,1,Xena,0.144278606965174,0.119402985074627,0.0895522388059701,0.189054726368159,0.107843137254902,L3,Upper
14,28,xensef20120516c-final,AD30,1,3,p3,1,7,1,Xena,0.228855721393035,0.129353233830846,0.154228855721393,0.17910447761194,0.137254901960784,L3,Upper
15,28,xensef20120516c-final,AD31,1,3,p3,1,8,1,Xena,0.258706467661692,0.114427860696517,0.154228855721393,0.17910447761194,0.215686274509804,L3,Upper
16,28,xensef20120516c-final,AD32,1,3,p3,1,9,1,Xena,0.343283582089552,0.119402985074627,0.233830845771144,0.208955223880597,0.196078431372549,L5,Lower
17,28,xensef20120516c-final,AD33,1,3,p3,1,10,1,Xena,0.283582089552239,0.134328358208955,0.134328358208955,0.189054726368159,0.156862745098039,L5,Lower
18,28,xensef20120516c-final,AD34,1,3,p3,1,11,1,Xena,0.26865671641791,0.0995024875621891,0.199004975124378,0.199004975124378,0.245098039215686,L5,Lower
19,28,xensef20120516c-final,AD35,1,3,p3,1,12,1,Xena,0.228855721393035,0.129353233830846,0.174129353233831,0.213930348258706,0.215686274509804,L5,Lower
20,28,xensef20120516c-final,AD36,1,3,p3,1,13,1,Xena,0.223880597014925,0.139303482587065,0.174129353233831,0.203980099502488,0.225490196078431,L6,Lower
21,28,xensef20120516c-final,AD37,1,3,p3,1,14,1,Xena,0.208955223880597,0.134328358208955,0.169154228855721,0.189054726368159,0.215686274509804,L6,Lower
22,28,xensef20120516c-final,AD38,1,3,p3,1,15,1,Xena,0.203980099502488,0.139303482587065,0.18407960199005,0.213930348258706,0.235294117647059,L6,Lower
23,28,xensef20120516c-final,AD39,1,3,p3,1,16,1,Xena,0.169154228855721,0.139303482587065,0.213930348258706,0.213930348258706,0.225490196078431,L6,Lower
24,28,xensef20120516c-final,AD40,1,3,p3,1,17,1,Xena,0.18407960199005,0.124378109452736,0.164179104477612,0.194029850746269,0.215686274509804,L6,Lower
6,29,xensef20120517d-final,AD22,1,3,p3,1,1,1,Xena,0,0.0826771653543307,0,0,0,L2,Upper
7,29,xensef20120517d-final,AD23,1,3,p3,1,2,1,Xena,0.015748031496063,0.137795275590551,0.00393700787401575,0.00393700787401575,0,L2,Upper
8,29,xensef20120517d-final,AD24,1,3,p3,1,3,1,Xena,0.0236220472440945,0.137795275590551,0.00393700787401575,0.00393700787401575,0.00869565217391304,L2,Upper
9,29,xensef20120517d-final,AD25,1,3,p3,1,4,1,Xena,0.0708661417322835,0.133858267716535,0.0118110236220472,0.0196850393700787,0.0173913043478261,L2,Upper
10,29,xensef20120517d-final,AD26,1,3,p3,1,5,1,Xena,0.228346456692913,0.0984251968503937,0.0905511811023622,0.12992125984252,0.139130434782609,L3,Upper
11,29,xensef20120517d-final,AD27,1,3,p3,1,6,1,Xena,0.326771653543307,0.12992125984252,0.125984251968504,0.153543307086614,0.182608695652174,L3,Upper
12,29,xensef20120517d-final,AD28,1,3,p3,1,7,1,Xena,0.311023622047244,0.110236220472441,0.161417322834646,0.181102362204724,0.2,L3,Upper
13,29,xensef20120517d-final,AD29,1,3,p3,1,8,1,Xena,0.34251968503937,0.114173228346457,0.18503937007874,0.188976377952756,0.2,L3,Upper
14,29,xensef20120517d-final,AD30,1,3,p3,1,9,1,Xena,0.28740157480315,0.106299212598425,0.15748031496063,0.181102362204724,0.130434782608696,L5,Lower
15,29,xensef20120517d-final,AD31,1,3,p3,1,10,1,Xena,0.251968503937008,0.0748031496062992,0.137795275590551,0.153543307086614,0.104347826086957,L5,Lower
16,29,xensef20120517d-final,AD32,1,3,p3,1,11,1,Xena,0.263779527559055,0.0905511811023622,0.173228346456693,0.196850393700787,0.208695652173913,L5,Lower
17,29,xensef20120517d-final,AD33,1,3,p3,1,12,1,Xena,0.208661417322835,0.102362204724409,0.173228346456693,0.15748031496063,0.147826086956522,L5,Lower
18,29,xensef20120517d-final,AD34,1,3,p3,1,13,1,Xena,0.228346456692913,0.141732283464567,0.149606299212598,0.228346456692913,0.139130434782609,L6,Lower
19,29,xensef20120517d-final,AD35,1,3,p3,1,14,1,Xena,0.21259842519685,0.102362204724409,0.161417322834646,0.204724409448819,0.173913043478261,L6,Lower
20,29,xensef20120517d-final,AD36,1,3,p3,1,15,1,Xena,0.240157480314961,0.0984251968503937,0.173228346456693,0.208661417322835,0.121739130434783,L6,Lower
21,29,xensef20120517d-final,AD37,1,3,p3,1,16,1,Xena,0.224409448818898,0.122047244094488,0.145669291338583,0.177165354330709,0.0956521739130435,L6,Lower
